level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display
4급,112,2026-02-28,69,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,서울은 아직도 쌀쌀하지만 제주도는 (  )暖하여 두꺼운 옷이 필요 없다.,暖,,溫,溫
4급,112,2026-02-28,70,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(定員) - 집 안에 있는 뜰이나 꽃밭.,定員,,庭園,庭園
4급,112,2026-02-28,71,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(武器) - 언제까지라고 정한 기한이 없음.,武器,,無期,無期
4급,112,2026-02-28,72,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(苦戰) - 오랫동안 많은 사람에게 널리 읽히고 모범이 될 만한 문학이나 예술 작품.,苦戰,,古典,古典
4급,112,2026-02-28,73,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,製雪,製雪,"[""① 이른 시기."", ""② 의심스러운 말."", ""③ 아침 일찍 일어남."", ""④ 쌓인 눈을 치움. 또는 그런 일."", ""⑤ 인공적으로 눈을 만듦."", ""⑥ 자격을 가지고 병을 고치는 것을 직업으로 하는 사람.""]",⑤,⑤
4급,112,2026-02-28,74,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,疑辭,疑辭,"[""① 이른 시기."", ""② 의심스러운 말."", ""③ 아침 일찍 일어남."", ""④ 쌓인 눈을 치움. 또는 그런 일."", ""⑤ 인공적으로 눈을 만듦."", ""⑥ 자격을 가지고 병을 고치는 것을 직업으로 하는 사람.""]",②,②
4급,112,2026-02-28,75,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,早起,早起,"[""① 이른 시기."", ""② 의심스러운 말."", ""③ 아침 일찍 일어남."", ""④ 쌓인 눈을 치움. 또는 그런 일."", ""⑤ 인공적으로 눈을 만듦."", ""⑥ 자격을 가지고 병을 고치는 것을 직업으로 하는 사람.""]",③,③
4급,112,2026-02-28,76,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,富(귀)在天 : 부귀를 누리는 일은 하늘의 뜻에 달려 있음.,富(귀)在天,,貴,貴
4급,112,2026-02-28,77,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,結(초)報恩 : 죽은 뒤에라도 은혜를 잊지 않고 갚음.,結(초)報恩,,草,草
4급,112,2026-02-28,78,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,興盡悲(래) : 즐거운 일이 다하면 슬픈 일이 닥침.,興盡悲(래),,來,來
4급,112,2026-02-28,79,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,自(강)不息 : 스스로 힘써 몸과 마음을 가다듬어 쉬지 아니함.,自(강)不息,,強,強
4급,112,2026-02-28,80,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,燈火可(친) : 등불을 가까이할 만함.,燈火可(친),,親,親
4급,112,2026-02-28,81,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,나는 이번 합창 대회에서 독창 부분을 맡았다.,독창,,獨唱,獨唱
4급,112,2026-02-28,82,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,졸업식이 예정된 순서에 따라 무사히 끝났다.,순서,,順序,順序
4급,112,2026-02-28,83,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,오늘 밤 아버님은 모임이 있어서 출타 중이십니다.,출타,,出他,出他
4급,112,2026-02-28,84,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,오늘 안으로 눈이 온다던 일기 예보가 적중했다.,적중,,的中,的中
4급,112,2026-02-28,85,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,나는 병원에 환자가 많아서 대기실에서 한참 기다렸다.,환자,,患者,患者
4급,112,2026-02-28,86,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,요즘엔 한복을 개량하여 일상복으로 입는 사람이 많다.,개량,,改良,改良
4급,112,2026-02-28,87,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,두 분의 앞날에 행복과 기쁨이 가득하길 바랍니다.,행복,,幸福,幸福
4급,112,2026-02-28,88,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,부대는 새로 배치된 신병들에게 곧바로 훈련을 시켰다.,신병,,新兵,新兵
4급,112,2026-02-28,89,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,지구가 온난화되면서 빙하와 만년설이 녹아내리고 있다.,빙하,,氷河,氷河
4급,112,2026-02-28,90,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,그는 외국 생활을 마치고 꿈에 그리던 조국 땅을 밟았다.,조국,,祖國,祖國
4급,112,2026-02-28,91,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,그녀의 피아노 독주는 관객으로부터 뜨거운 환호를 받았다.,관객,,觀客,觀客
4급,112,2026-02-28,92,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,요즘 아빠들은 적극적으로 육아에 참여하고 있다.,육아,,育兒,育兒
4급,112,2026-02-28,93,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,가난한 사람의 재물을 빼앗으려더니 꼴좋게 됐다.,재물,,財物,財物
4급,112,2026-02-28,94,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,그는 기량이 너무 뛰어나 경쟁 상대자가 없다.,경쟁,,競爭,競爭
4급,112,2026-02-28,95,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,토의된 의제에 대하여 표결에 들어가도록 하겠습니다.,표결,,表決,表決
4급,112,2026-02-28,96,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,백설 공주는 동화 속에 나오는 여주인공이다.,동화,,童話,童話
4급,112,2026-02-28,97,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,이 의견에 찬성하시는 분은 거수해 주십시오.,거수,,擧手,擧手
4급,112,2026-02-28,98,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,우리는 그의 성실한 모습을 보고 그를 책임자로 임명했다.,임명,,任命,任命
4급,112,2026-02-28,99,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,우리는 이번 학술 조사에서 많은 양의 민요를 채록하였다.,조사,,調査,調査
4급,112,2026-02-28,100,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,윤수는 영특하지만 몸이 너무 허약하다.,영특,,英特,英特
4급,111,2025-11-15,1,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,책상들을 조금씩 密着시켜 여유 공간을 만들었다.,密着,,밀착,밀착
4급,111,2025-11-15,2,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,정부는 일본의 역사 왜곡에 공식적으로 抗議하였다.,抗議,,항의,항의
4급,111,2025-11-15,3,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,배심원들은 그가 무죄라고 判決했다.,判決,,판결,판결
4급,111,2025-11-15,4,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,월드컵 경기를 지원하기 위해 경찰 인력이 대거 差出되었다.,差出,,차출,차출
4급,111,2025-11-15,5,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,현미경으로 細胞가 분열하는 것을 관찰했다.,細胞,,세포,세포
4급,111,2025-11-15,6,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,구청은 구민들을 위한 음악회를 主管하였다.,主管,,주관,주관
4급,111,2025-11-15,7,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,우리 선수단은 冬季 전지훈련을 거치면서 기량이 눈부시게 달라졌다.,冬季,,동계,동계
4급,111,2025-11-15,8,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,컴퓨터의 저장 공간을 줄이기 위해 용량이 큰 파일들을 壓縮했다.,壓縮,,압축,압축
4급,111,2025-11-15,9,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,적군의 동태를 계속 감시했지만 별다른 特異 사항이 발견되지 않았다.,特異,,특이,특이
4급,111,2025-11-15,10,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,외국인들은 한복을 선이 아름다운 옷이라고 禮讚하였다.,禮讚,,예찬,예찬
4급,111,2025-11-15,11,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,삼촌은 해외여행을 가기 위해 旅券을 새로 발급받았다.,旅券,,여권,여권
4급,111,2025-11-15,12,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,경기를 續行하기 위해 심판은 다친 선수를 경기장 밖으로 내보냈다.,續行,,속행,속행
4급,111,2025-11-15,13,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,국가의 憲政을 파괴하는 이들은 엄중한 처벌을 받아야 한다.,憲政,,헌정,헌정
4급,111,2025-11-15,14,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,지난주 주문했던 물건을 인수하고 殘金을 치렀다.,殘金,,잔금,잔금
4급,111,2025-11-15,15,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,푸른 달빛 아래서 바라보는 조각들은 歎聲을 자아낼 만큼 훌륭했다.,歎聲,,탄성,탄성
4급,111,2025-11-15,16,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,실수로 화병을 깬 동생을 辯護하는 아이의 모습이 대견스러웠다.,辯護,,변호,변호
4급,111,2025-11-15,17,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,교실 한 켠에 구급약이 備置되어 있다.,備置,,비치,비치
4급,111,2025-11-15,18,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그녀와 나는 무슨 일이든 呼吸이 척척 맞는다.,呼吸,,호흡,호흡
4급,111,2025-11-15,19,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"어머니 생신 때, 서울에 사는 누나와 妹夫가 잠시 부산에 내려왔다.",妹夫,,매부,매부
4급,111,2025-11-15,20,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,관중들은 곡예단의 공중 妙技에 마음을 졸이며 지켜보았다.,妙技,,묘기,묘기
4급,111,2025-11-15,21,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,연어들은 産卵을 위해 강을 거슬러 올라간다.,産卵,,산란,산란
4급,111,2025-11-15,22,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그의 질문에 대한 소녀의 대답은 簡潔하고 명확했다.,簡潔,,간결,간결
4급,111,2025-11-15,23,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,최근 몇 년간 전국의 平均 기온이 계속 상승하는 추세다.,平均,,평균,평균
4급,111,2025-11-15,24,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,불린 콩을 갈아 물에 넣고 끓인 후 걸러서 豆乳를 만든다.,豆乳,,두유,두유
4급,111,2025-11-15,25,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,사업주는 올해 임금을 인상하기로 方針을 세웠다.,方針,,방침,방침
4급,111,2025-11-15,26,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,교육이야말로 한 나라의 興亡을 결정짓는 중대한 과업이다.,興亡,,흥망,흥망
4급,111,2025-11-15,27,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그 연예인에 대해 확인되지 않은 온갖 소문들이 亂舞했다.,亂舞,,난무,난무
4급,111,2025-11-15,28,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,농민들은 이번 태풍으로 농작물이 피해를 입을까 念慮했다.,念慮,,염려,염려
4급,111,2025-11-15,29,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,사태의 推移를 보아가면서 다음 계획을 추진할 예정이다.,推移,,추이,추이
4급,111,2025-11-15,30,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,영희는 神經이 무척 예민해서 조그만 소리에도 자주 깬다.,神經,,신경,신경
4급,111,2025-11-15,31,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,고장 난 자동차를 고치는 데 드는 수리비의 見積을 알아보았다.,見積,,견적,견적
4급,111,2025-11-15,32,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,올가을 우리 구단은 새로운 선수들을 대거 迎入했다.,迎入,,영입,영입
4급,111,2025-11-15,33,hunum,다음 漢字의 訓과 音을 쓰시오.,討,討,,칠 토,칠 토
4급,111,2025-11-15,34,hunum,다음 漢字의 訓과 音을 쓰시오.,往,往,,갈 왕,갈 왕
4급,111,2025-11-15,35,hunum,다음 漢字의 訓과 音을 쓰시오.,伏,伏,,엎드릴 복,엎드릴 복
4급,111,2025-11-15,36,hunum,다음 漢字의 訓과 音을 쓰시오.,奇,奇,,기특할 기,기특할 기
4급,111,2025-11-15,37,hunum,다음 漢字의 訓과 音을 쓰시오.,範,範,,법 범,법 범
4급,111,2025-11-15,38,hunum,다음 漢字의 訓과 音을 쓰시오.,寶,寶,,보배 보,보배 보
4급,111,2025-11-15,39,hunum,다음 漢字의 訓과 音을 쓰시오.,錢,錢,,돈 전,돈 전
4급,111,2025-11-15,40,hunum,다음 漢字의 訓과 音을 쓰시오.,助,助,,도울 조,도울 조
4급,111,2025-11-15,41,hunum,다음 漢字의 訓과 音을 쓰시오.,博,博,,넓을 박,넓을 박
4급,111,2025-11-15,42,hunum,다음 漢字의 訓과 音을 쓰시오.,激,激,,격할 격,격할 격
4급,111,2025-11-15,43,hunum,다음 漢字의 訓과 音을 쓰시오.,鬪,鬪,,싸움 투,싸움 투
4급,111,2025-11-15,44,hunum,다음 漢字의 訓과 音을 쓰시오.,負,負,,질 부,질 부
4급,111,2025-11-15,45,hunum,다음 漢字의 訓과 音을 쓰시오.,揮,揮,,휘두를 휘,휘두를 휘
4급,111,2025-11-15,46,hunum,다음 漢字의 訓과 音을 쓰시오.,映,映,,비칠 영,비칠 영
4급,111,2025-11-15,47,hunum,다음 漢字의 訓과 音을 쓰시오.,壯,壯,,장할 장,장할 장
4급,111,2025-11-15,48,hunum,다음 漢字의 訓과 音을 쓰시오.,走,走,,달릴 주,달릴 주
4급,111,2025-11-15,49,hunum,다음 漢字의 訓과 音을 쓰시오.,舍,舍,,집 사,집 사
4급,111,2025-11-15,50,hunum,다음 漢字의 訓과 音을 쓰시오.,點,點,,점 점,점 점
4급,111,2025-11-15,51,hunum,다음 漢字의 訓과 音을 쓰시오.,朱,朱,,붉을 주,붉을 주
4급,111,2025-11-15,52,hunum,다음 漢字의 訓과 音을 쓰시오.,誠,誠,,정성 성,정성 성
4급,111,2025-11-15,53,hunum,다음 漢字의 訓과 音을 쓰시오.,營,營,,경영할 영,경영할 영
4급,111,2025-11-15,54,hunum,다음 漢字의 訓과 音을 쓰시오.,評,評,,평할 평,평할 평
4급,111,2025-11-15,55,bushu,다음 漢字의 部首를 쓰시오.,酒,酒,,酉,酉
4급,111,2025-11-15,56,bushu,다음 漢字의 部首를 쓰시오.,姿,姿,,女,女
4급,111,2025-11-15,57,bushu,다음 漢字의 部首를 쓰시오.,足,足,,足,足
4급,111,2025-11-15,58,yakja,다음 漢字의 略字를 쓰시오.,變,變,,変,変
4급,111,2025-11-15,59,yakja,다음 漢字의 略字를 쓰시오.,卒,卒,,卆,卆
4급,111,2025-11-15,60,yakja,다음 漢字의 略字를 쓰시오.,舊,舊,,旧,旧
4급,111,2025-11-15,61,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 銅器"", ""② 動機""]",②,②
4급,111,2025-11-15,62,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 事前"", ""② 辭典""]",①,①
4급,111,2025-11-15,63,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 視覺"", ""② 時刻""]",①,①
4급,111,2025-11-15,64,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,그는 늘 일의 (  )重을 가려 중요한 사안부터 처리한다.,重,,輕,輕
4급,111,2025-11-15,65,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,이번 사건은 그 일과 아무런 因(  ) 관계가 없다.,因,,果,果
4급,111,2025-11-15,66,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,정치인들은 민심의 (  )背를 잘 파악하여 정책을 결정하여야 한다.,背,,向,向
4급,111,2025-11-15,67,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,이곳에서 공룡으로 추정되는 巨(  )한 동물의 화석이 발견되었다.,巨,,大,大
4급,111,2025-11-15,68,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,도서관에는 신간 (  )籍들이 보기 좋게 진열되어 있었다.,籍,,書,書
4급,111,2025-11-15,69,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,수원성은 대단히 堅(  )하게 지어진 건축물이다.,堅,,固,固
4급,111,2025-11-15,70,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(忠戰) - 전기 에너지를 축적하는 일.,忠戰,,充電,充電
4급,111,2025-11-15,71,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(廣圖) - 빛이나 불의 밝은 정도.,廣圖,,光度,光度
4급,111,2025-11-15,72,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(遊離) - 이익이 있음.,遊離,,有利,有利
4급,111,2025-11-15,73,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,底邊,底邊,"[""① 변방의 경계선."", ""② 세력이나 영향력이 미치는 영역."", ""③ 머리털을 깎아 다듬음."", ""④ 매우 큰 계획."", ""⑤ 일정한 구역이나 범위의 밖."", ""⑥ 밑바닥.""]",⑥,⑥
4급,111,2025-11-15,74,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,理髮,理髮,"[""① 변방의 경계선."", ""② 세력이나 영향력이 미치는 영역."", ""③ 머리털을 깎아 다듬음."", ""④ 매우 큰 계획."", ""⑤ 일정한 구역이나 범위의 밖."", ""⑥ 밑바닥.""]",③,③
4급,111,2025-11-15,75,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,域外,域外,"[""① 변방의 경계선."", ""② 세력이나 영향력이 미치는 영역."", ""③ 머리털을 깎아 다듬음."", ""④ 매우 큰 계획."", ""⑤ 일정한 구역이나 범위의 밖."", ""⑥ 밑바닥.""]",⑤,⑤
